,streams_ix_x,album_artist,os,p_os,streams_ix_y,access,p_access,streams_ix,country,p_country,p_avg
2905,1114,Paz Dorsey,Android,3.35084579518656e-09,1114,free,0.005291342318773422,1114,59,8.209494282846029e-09,0.0017637846263711668
4150,625,Luetta Stern,Windows,0.0026808993,625,premium,7.993316684256544e-57,625,23,0.0026151918533822423,0.0017653637177940807
90,2134,Irving Langston,Windows,0.0,2134,basic-desktop,0.004682970218238471,2134,54,0.000616598404985991,0.0017665228744081541
112,2134,Irving Langston,Android,0.0,2134,basic-desktop,0.004682970218238471,2134,54,0.000616598404985991,0.0017665228744081541
2895,1114,Paz Dorsey,Windows,2.5747733346981e-09,1114,free,0.005291342318773422,1114,15,2.485114768015523e-05,0.0017720653470756373
2901,1114,Paz Dorsey,Android,3.35084579518656e-09,1114,free,0.005291342318773422,1114,15,2.485114768015523e-05,0.0017720656057664576
2194,1842,Doreatha Goss,Android,0.0007646889999999999,1842,free,0.00460403389477578,1842,15,8.558221973265832e-68,0.0017895742982585933
4887,1622,Frieda Glenn,Mac,8.60087232152271e-36,1622,premium,3.6444017620845655e-31,1622,45,0.005421840237213596,0.0018072800790711987
7122,2304,Tanya Mcbride,Android,5.742380284882639e-22,2304,free,6.815176433751055e-05,2304,1,0.005379437169610607,0.0018158629779827058
1509,2299,Delia Shockley,Mac,0.0,2299,premium,2.068036961081922e-145,2299,5,0.005450721213939185,0.0018169070713130618
1486,2299,Delia Shockley,Windows,6.48646460088052e-39,2299,premium,2.068036961081922e-145,2299,5,0.005450721213939185,0.0018169070713130618
1532,2299,Delia Shockley,other,0.0,2299,premium,2.068036961081922e-145,2299,5,0.005450721213939185,0.0018169070713130618
972,591,Mahalia Andrade,Android,3.3685058090471995e-73,591,basic-desktop,6.42137231079384e-11,591,46,0.0054845843517202075,0.00182819480531131
944,591,Mahalia Andrade,Mac,1.2348580448386598e-42,591,basic-desktop,6.42137231079384e-11,591,46,0.0054845843517202075,0.00182819480531131
916,591,Mahalia Andrade,Windows,2.5614703304962694e-91,591,basic-desktop,6.42137231079384e-11,591,46,0.0054845843517202075,0.00182819480531131
6974,1526,Elaine Delaney,Android,7.29771531530712e-29,1526,free,3.1919302167524013e-13,1526,59,0.005492315296565003,0.0018307717656280652
11258,1849,Kaye Combs,Browser,0.0,1849,free,0.0,1849,14,0.005493069434684882,0.0018310231448949606
1038,1589,Annetta Hightower,Mac,7.82559209155667e-28,1589,premium,6.058899367691006e-13,1589,14,0.005497990789071768,0.0018326635965592196
1026,1589,Annetta Hightower,Windows,5.946152577849419e-87,1589,premium,6.058899367691006e-13,1589,14,0.005497990789071768,0.0018326635965592196
8373,381,Tanesha Paige,Android,0.003936585,381,premium,1.728973659864929e-35,381,8,0.001563333087636964,0.0018333060292123214
7115,1545,Willodean Haskins,Android,2.67856894728254e-22,1545,premium,9.045645178995158e-52,1545,16,0.005500896034873478,0.0018336320116244928
10275,1918,Mona Womack,iOS,1.91607873329393e-21,1918,premium,1.7710594075660814e-09,1918,57,0.005503762671233872,0.0018345881474310932
5958,1753,Johanne Edwards,Mac,0.0055089635,1753,premium,2.465240921578595e-17,1753,52,6.299408925955042e-108,0.0018363211666666747
7518,624,Arthur Guerrero,Android,3.06602561743223e-11,624,free,4.148939882468565e-130,624,3,0.0055115406694546685,0.0018371802333716416
7523,624,Arthur Guerrero,iOS,4.958445040099349e-10,624,free,4.148939882468565e-130,624,3,0.0055115406694546685,0.0018371803884330575
4335,2051,Angeline Winter,Windows,0.0055368428,2051,premium,6.621550989330591e-12,2051,52,4.447566401883846e-135,0.0018456142688738507
1036,1589,Annetta Hightower,Mac,7.82559209155667e-28,1589,premium,6.058899367691006e-13,1589,3,0.00558045615075741,0.0018601520504544335
1024,1589,Annetta Hightower,Windows,5.946152577849419e-87,1589,premium,6.058899367691006e-13,1589,3,0.00558045615075741,0.0018601520504544335
1372,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,41,0.00559547231742694,0.0018651574391423135
1408,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,41,0.00559547231742694,0.0018651574391423135
1390,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,41,0.00559547231742694,0.0018651574391423135
4337,1015,Marcelo Diaz,Windows,0.0056003667000000005,1015,premium,1.2911053899302754e-14,1015,3,1.2434499581039162e-158,0.0018667889000043038
4338,1150,Dagmar Doherty,Windows,0.0056106609,1150,premium,3.347269648374004e-22,1150,59,1.9828026583927797e-120,0.0018702203
10455,1780,Christine Kinsey,iOS,2.40277255176218e-07,1780,premium,4.784504166816438e-10,1780,59,0.005638394956461522,0.0018795452373890382
448,763,Ashton Hardin,Android,1.934943988788e-311,763,free,0.0,763,19,0.0056896583234482155,0.0018965527744827385
410,763,Ashton Hardin,Windows,0.0,763,free,0.0,763,19,0.0056896583234482155,0.0018965527744827385
486,763,Ashton Hardin,other,2.516563380561829e-295,763,free,0.0,763,19,0.0056896583234482155,0.0018965527744827385
10728,1135,Luanna Flood,Browser,0.0,1135,free,0.0,1135,22,0.005693918252648628,0.001897972750882876
10887,388,Frank Hawk,Browser,0.0,388,free,0.0,388,9,0.0057365283485235705,0.0019121761161745236
5737,1555,Kia Sampson,iOS,5.46751304076912e-33,1555,premium,8.369991835102567e-11,1555,3,0.005751091205803725,0.0019170304298345476
5727,1555,Kia Sampson,other,1.83224232300504e-20,1555,premium,8.369991835102567e-11,1555,3,0.005751091205803725,0.0019170304298345476
5717,1555,Kia Sampson,Mac,7.2581112824765594e-06,1555,premium,8.369991835102567e-11,1555,3,0.005751091205803725,0.00191944980026204
8689,904,Dann Rivers,Browser,2.5804102276397495e-53,904,premium,5.854226920221676e-203,904,24,0.005769952597450461,0.001923317532483487
8676,904,Dann Rivers,other,0.0,904,premium,5.854226920221676e-203,904,24,0.005769952597450461,0.001923317532483487
5189,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,33,1.0400228712481119e-23,0.0019314483666666665
5191,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,59,6.963204549103492e-286,0.0019314483666666665
5193,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,7,1.2655905415370414e-22,0.0019314483666666665
5192,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,11,9.380158729276214e-10,0.0019314486793386243
5188,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,3,3.9757125410893605e-08,0.0019314616190418037
5190,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,26,1.8242510923203166e-06,0.0019320564503641068
5187,1288,Jc Barnard,iOS,0.0057943451,1288,premium,9.639812574927256e-42,1288,45,1.1936256657342515e-05,0.0019354271188857808
10259,2227,Francisca Lyon,iOS,2.5486942599832497e-22,2227,free,1.098157361772275e-08,2227,3,0.005818460395402958,0.0019394904589921918
6912,1101,Consuelo Hutton,Android,6.74126939918217e-30,1101,free,1.2550279490498081e-179,1101,20,0.005825492666496973,0.0019418308888323242
6920,1101,Consuelo Hutton,iOS,4.85743802784192e-06,1101,free,1.2550279490498081e-179,1101,20,0.005825492666496973,0.0019434500348416049
9417,627,Leigha Jarrell,other,3.1401090824584604e-15,627,premium,1.452849615911726e-60,627,33,0.0058325405384923295,0.0019441801794984899
9422,627,Leigha Jarrell,iOS,9.801516155447892e-13,627,premium,1.452849615911726e-60,627,33,0.0058325405384923295,0.0019441801798241603
8429,240,Deeanna Lyon,Android,0.0058498609,240,premium,3.770920909122634e-16,240,52,5.153729927744643e-94,0.0019499536333334592
8432,2073,Mirta Poe,Android,0.0058700887,2073,premium,1.127244836101591e-19,2073,52,1.1489782209044782e-61,0.001956696233333333
8431,2073,Mirta Poe,Android,0.0058700887,2073,premium,1.127244836101591e-19,2073,15,4.090678256973166e-09,0.001956697596892752
8433,2073,Mirta Poe,Android,0.0058700887,2073,premium,1.127244836101591e-19,2073,44,6.494366197217037e-08,0.0019567178812206574
4341,1658,Laila Crocker,Windows,0.005876527800000001,1658,free,1.1479691747944487e-20,1658,50,0.0,0.0019588426000000003
4342,1658,Laila Crocker,Windows,0.005876527800000001,1658,free,1.1479691747944487e-20,1658,9,9.664807008324024e-08,0.0019588748160233615
4340,1658,Laila Crocker,Windows,0.005876527800000001,1658,free,1.1479691747944487e-20,1658,22,4.4427361179225206e-07,0.001958990691203931
9408,1507,Rocco Blevins,other,3.39743963562557e-16,1507,premium,2.3563029191712403e-19,1507,15,0.005881453640772039,0.0019604845469241264
9411,1507,Rocco Blevins,iOS,1.5790641941695999e-09,1507,premium,2.3563029191712403e-19,1507,15,0.005881453640772039,0.0019604850732787443
8434,2073,Mirta Poe,Android,0.0058700887,2073,premium,1.127244836101591e-19,2073,9,4.845687729826007e-05,0.0019728485257660866
4695,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,53,1.41984574454712e-32,0.001991484808601335
4689,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,56,1.0311887493636147e-23,0.001991484808601335
4684,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,58,1.213574399072019e-21,0.001991484808601335
4690,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,33,2.1574509411356744e-17,0.0019914848086013425
4692,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,41,1.79776660997207e-14,0.0019914848086073278
4686,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,29,1.2478922198112391e-12,0.0019914848090172993
4691,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,59,1.2402603985589185e-10,0.0019914848499433483
4687,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,40,2.4912156483980428e-06,0.0019923152138174678
4688,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,3,5.518484432006028e-06,0.0019933243034120037
4683,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,47,8.055851868767904e-06,0.0019941700925575913
4693,1190,Marisha Hammons,Android,1.8333141983161896e-15,1190,free,0.005974454425802172,1190,8,9.599530259473689e-06,0.0019946846520211598
4346,1311,Murray Teague,Windows,0.0060253109,1311,free,1.3581766639770121e-14,1311,7,1.4448983187140702e-11,0.0020084369714875217
8051,779,Darcey Adler,iOS,0.006029855400000001,779,free,3.573483487291312e-54,779,59,3.862631889646077e-12,0.002009951801287544
5311,2200,Yee Hahn,Mac,1.8827938789774898e-22,2200,premium,8.327228006712741e-129,2200,44,0.006075070327468424,0.0020250234424894747
5338,2200,Yee Hahn,other,0.0,2200,premium,8.327228006712741e-129,2200,44,0.006075070327468424,0.0020250234424894747
640,1606,Delorse Leblanc,other,1.8050716635228094e-167,1606,basic-desktop,2.9009934346852415e-10,1606,49,0.0061189155132417294,0.0020396386011136912
626,1606,Delorse Leblanc,Windows,1.1049106657039095e-246,1606,basic-desktop,2.9009934346852415e-10,1606,49,0.0061189155132417294,0.0020396386011136912
9614,73,Kayla Hensley,other,0.0061415956999999995,73,premium,1.115160367232898e-12,73,22,1.4830826989955075e-16,0.002047198567038436
9616,73,Kayla Hensley,other,0.0061415956999999995,73,premium,1.115160367232898e-12,73,23,9.366621005569928e-14,0.002047198567069609
9612,73,Kayla Hensley,other,0.0061415956999999995,73,premium,1.115160367232898e-12,73,44,1.7037266051070652e-10,0.0020471986238292735
9611,73,Kayla Hensley,other,0.0061415956999999995,73,premium,1.115160367232898e-12,73,32,1.7655725917728012e-06,0.002047787091235644
7861,1703,Maribeth Snider,iOS,0.0061534115,1703,free,5.664914710993514e-11,1703,48,5.540797452661963e-36,0.0020511371855497155
7862,1703,Maribeth Snider,iOS,0.0061534115,1703,free,5.664914710993514e-11,1703,29,1.66368203027741e-11,0.0020511371910953225
7864,1703,Maribeth Snider,iOS,0.0061534115,1703,free,5.664914710993514e-11,1703,41,2.5030158065459192e-09,0.002051138019888318
7863,1703,Maribeth Snider,iOS,0.0061534115,1703,free,5.664914710993514e-11,1703,59,3.646964327076871e-09,0.002051138401204491
2821,2246,Sherrill Woody,Windows,3.16051294453234e-10,2246,premium,1.8272185343452187e-10,2246,23,0.006191318185804761,0.0020637728948593027
2825,2246,Sherrill Woody,Mac,4.845731941281139e-07,2246,premium,1.8272185343452187e-10,2246,23,0.006191318185804761,0.0020639343139069143
9269,190,Kaila Parrott,other,7.88377263332053e-46,190,premium,2.047376959135184e-18,190,18,0.006212301711553022,0.0020707672371843414
3560,1130,Marybeth Milton,Android,6.742042985713289e-60,1130,free,4.817811063262768e-44,1130,32,0.0062204878150792205,0.00207349593835974
3930,1141,Vonda Giles,Mac,0.0062219023,1141,premium,2.5735992428778757e-09,1141,21,0.0,0.0020739682911997477
8442,915,Terra Ledbetter,Android,0.0060652102,915,free,0.00017608092644228523,915,29,5.690775549637169e-21,0.002080430375480762
8441,915,Terra Ledbetter,Android,0.0060652102,915,free,0.00017608092644228523,915,48,2.8650092395958007e-17,0.0020804303754807713
3557,1130,Marybeth Milton,Windows,2.4451895969580602e-05,1130,free,4.817811063262768e-44,1130,32,0.0062204878150792205,0.0020816465703496004
10831,857,Jenelle Pierce,Browser,0.0,857,free,0.0,857,2,0.006252963002937689,0.00208432100097923
6784,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,56,6.622969024033742e-38,0.0020870809
6786,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,26,1.032422489760518e-21,0.0020870809
6791,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,53,3.475875632925284e-88,0.0020870809
6781,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,29,4.879705263320293e-235,0.0020870809
6788,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,41,3.311056615377352e-138,0.0020870809
6779,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,58,2.903767801107462e-63,0.0020870809
6780,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,48,4.219580714028063e-122,0.0020870809
6783,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,3,1.9430824293826107e-10,0.0020870809647694144
6778,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,47,1.4106566491530708e-09,0.002087081370218883
6785,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,33,7.757358853331322e-09,0.0020870834857862845
6787,1309,Damaris Sewell,iOS,0.0062612427,1309,free,1.3874529695496695e-34,1309,59,1.665366406874689e-05,0.002092632121356249
9293,190,Kaila Parrott,iOS,7.43496325329582e-05,190,premium,2.047376959135184e-18,190,18,0.006212301711553022,0.002095550448028661
6067,2022,Nanette Dorsey,iOS,3.3538090860493395e-20,2022,premium,1.5420709949468123e-22,2022,3,0.0062900229255944354,0.0020966743085314783
8895,1446,Angella Rosenthal,other,0.0,1446,free,0.0,1446,9,0.006294561804413941,0.00209818726813798
2933,1415,Natisha Edmondson,Windows,5.74756485226777e-09,1415,free,1.1465285738873758e-11,1415,20,0.006298750885703681,0.0020995855482446066
4086,2056,Claretha Mcintosh,iOS,4.28139851323334e-17,2056,premium,4.754676869616831e-60,2056,44,0.006318240349506874,0.0021060801165023054
6576,725,Christine Alley,Android,7.859684642862469e-59,725,free,0.006318586635508772,725,10,0.0,0.0021061955451695904
7056,1802,Hector Mann,Android,1.63680097710612e-25,1802,premium,3.637300507887049e-32,1802,43,0.00632750233173673,0.0021091674439122432
7060,1802,Hector Mann,other,2.5061113531149298e-18,1802,premium,3.637300507887049e-32,1802,43,0.00632750233173673,0.002109167443912244
4725,1299,Loreen Haley,iOS,0.0063335326,1299,premium,4.780635073700097e-12,1299,52,3.1842520243003875e-165,0.0021111775349268785
4727,1299,Loreen Haley,iOS,0.0063335326,1299,premium,4.780635073700097e-12,1299,41,1.1049518938580708e-08,0.0021111812180998582
10514,726,Claire Liles,iOS,0.0004281671,726,premium,3.3378268884887617e-18,726,3,0.005907733099416906,0.00211196673313897
1308,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,15,8.016900104025596e-64,0.0021147341170511627
1314,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,59,4.825136558588761e-23,0.0021147341170511627
1302,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,59,4.825136558588761e-23,0.0021147341170511627
1296,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,15,8.016900104025596e-64,0.0021147341170511627
1307,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,9,8.093444999155785e-13,0.0021147341173209443
1319,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,9,8.093444999155785e-13,0.0021147341173209443
1317,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,11,7.126246788377812e-07,0.0021149716586107755
1305,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,11,7.126246788377812e-07,0.0021149716586107755
1304,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,8,9.56037206205616e-07,0.002115052796119898
1316,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,8,9.56037206205616e-07,0.002115052796119898
1303,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,19,3.235689181875162e-06,0.002115812680111788
1315,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,19,3.235689181875162e-06,0.002115812680111788
1309,1221,Otis Scales,Android,3.6784802367377594e-48,1221,free,0.006344202351153488,1221,21,2.173993086758915e-05,0.0021219807606736927
1297,1221,Otis Scales,Windows,4.62802497706396e-50,1221,free,0.006344202351153488,1221,21,2.173993086758915e-05,0.0021219807606736927
4350,1556,Ethan Lilly,Windows,0.0063814005,1556,premium,1.0679224238991222e-28,1556,15,2.319304353463921e-92,0.0021271335
4354,1556,Ethan Lilly,Windows,0.0063814005,1556,premium,1.0679224238991222e-28,1556,19,1.0187381924307792e-55,0.0021271335
4357,1556,Ethan Lilly,Windows,0.0063814005,1556,premium,1.0679224238991222e-28,1556,9,2.7509785511745557e-12,0.002127133500916993
4356,1556,Ethan Lilly,Windows,0.0063814005,1556,premium,1.0679224238991222e-28,1556,23,5.290393978338909e-07,0.0021273098464659446
